id,rec_id,title,image,usedIngredientCount,missedIngredientCount,likes,created_at,updated_at,store_id
379,524213,"layered slaw with beets, apple, cheddar and bacon",https://spoonacular.com/recipeImages/layered-slaw-with-beets--apple--cheddar-and-bacon-524213.jpg,6,9,232,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
380,109487,Deluxe Chicken Supper,https://spoonacular.com/recipeImages/deluxe-chicken-supper-2-109487.jpg,6,10,1,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
381,770137,Seafood Po' Boy with Umami Remoulade,https://spoonacular.com/recipeImages/seafood-po-boy-with-umami-remoulade-770137.jpeg,6,15,4,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
382,575942,"Week of Meals For College Students – Burgers, Pasta & Omelette Week",https://spoonacular.com/recipeImages/week-of-meals-for-college-students-burgers-pasta-omelette-week-575942.jpg,6,17,3,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
383,11616,Stuffed Whole Cabbage,https://spoonacular.com/recipeImages/null,6,18,19,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
384,300633,Crepes Buffet,https://spoonacular.com/recipeImages/crepes-buffet-300633.jpeg,6,18,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
385,109026,Mashpotinis,https://spoonacular.com/recipeImages/mashpotinis-109026.jpg,6,21,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
386,248729,"Apple, Bacon and Cheddar Sticky Buns",https://spoonacular.com/recipeImages/Apple--Bacon-and-Cheddar-Sticky-Buns-248729.jpg,5,6,1856,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
387,474663,Chopped Salmon Arugula Walnut Salad with Honey Wasabi Vinaigrette,https://spoonacular.com/recipeImages/Chopped-Salmon-Arugula-Walnut-Salad-with-Honey-Wasabi-Vinaigrette-474663.jpg,5,7,976,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
388,621394,"apple, walnut + brie bread pudding pancakes",https://spoonacular.com/recipeImages/apple--walnut-+-brie-bread-pudding-pancakes-621394.jpg,5,7,246,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
389,867814,Egg and Avocado Breakfast Sandwich,https://spoonacular.com/recipeImages/egg-and-avocado-breakfast-sandwich-867814.jpg,5,8,1839,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
390,147616,California Quiche,https://spoonacular.com/recipeImages/california-quiche-2-147616.jpg,5,8,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
391,113460,True Breakfast Cookies,https://spoonacular.com/recipeImages/true-breakfast-cookies-2-113460.jpg,5,9,15,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
392,89876,Tuna Mornay With Orange and Leek,https://spoonacular.com/recipeImages/tuna-mornay-with-orange-and-leek-2-89876.jpg,5,9,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
393,289854,Big Bacon Burger,https://spoonacular.com/recipeImages/big-bacon-burger-289854.jpeg,5,9,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
394,318405,"Popovers Stuffed with Crab, Avocado and Mango Chopped Salad",https://spoonacular.com/recipeImages/popovers-stuffed-with-crab-avocado-and-mango-chopped-salad-318405.jpeg,5,9,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
395,752843,Ploughman's Lunch,https://spoonacular.com/recipeImages/ploughmans-lunch-752843.jpeg,5,11,628,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
396,363658,Chocolate Peanut Butter Banana Cream Pie,https://spoonacular.com/recipeImages/chocolate-peanut-butter-banana-cream-pie-363658.jpeg,5,11,3,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
397,546524,Wicked Cupcakes,https://spoonacular.com/recipeImages/wicked-cupcakes-546524.jpeg,5,13,12,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
398,315037,"Oaxaca Burger with Manchego, Avocado and Pickled Habanero Onions",https://spoonacular.com/recipeImages/oaxaca-burger-with-manchego-avocado-and-pickled-habanero-onions-315037.jpeg,5,22,3,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
399,128777,Polka Dot Quick Bread,https://spoonacular.com/recipeImages/polka-dot-quick-bread-2-128777.jpg,4,4,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
400,422977,Holiday Cranberry-Walnut Salad,https://spoonacular.com/recipeImages/Holiday-Cranberry-Walnut-Salad-422977.jpg,4,4,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
401,530373,Sweet Potato Quiche with Bacon and Mushrooms,https://spoonacular.com/recipeImages/Sweet-Potato-Quiche-with-Bacon-and-Mushrooms-530373.jpg,4,6,27,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
402,477900,Louisville Hot Browns on a Dutch Crunch Roll,https://spoonacular.com/recipeImages/Louisville-Hot-Browns-on-a-Dutch-Crunch-Roll-477900.jpg,4,8,146,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
403,98950,Craze-E Crock-Pot Burgers & Cheesy Pasta,https://spoonacular.com/recipeImages/craze-e-crock-pot-burgers-amp-cheesy-pasta-2-98950.jpg,4,8,15,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
404,95148,Autumn Carrot Soup,https://spoonacular.com/recipeImages/autumn-carrot-soup-2-95148.jpg,4,9,1,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
405,428920,Sage Sausage Dressing,https://spoonacular.com/recipeImages/Sage-Sausage-Dressing-428920.jpg,4,9,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
406,99076,Columbia Bar & Grill's Grain & Cheeseburgers,https://spoonacular.com/recipeImages/columbia-bar-grills-grain-cheeseburgers-2-99076.jpg,4,10,3,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
407,19613,Spinach Mushroom And Bacon Cheese Fondue Recipe,https://spoonacular.com/recipeImages/Spinach-Mushroom-And-Bacon-Cheese-Fondue-Recipe-19613.jpg,4,11,121,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
408,602612,Spinach Mushroom and Bacon Cheese Fondue,https://spoonacular.com/recipeImages/Spinach-Mushroom-and-Bacon-Cheese-Fondue-602612.jpg,4,11,118,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
409,664386,Vegan Apple Chestnut Corn Bread Stuffing,https://spoonacular.com/recipeImages/null,4,14,1,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
410,315374,"Creamy Apple and Celery Root Soup with Grilled Cheddar, Bacon and Apple Honey Mustard Sandwich",https://spoonacular.com/recipeImages/creamy-apple-and-celery-root-soup-with-grilled-cheddar-bacon-and-apple-honey-mustard-sandwich-315374.jpeg,4,14,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
411,549761,Brie Crab Cake Pretzel Slider Melts with Strawberry Pineapple Salsa,https://spoonacular.com/recipeImages/brie-crab-cake-pretzel-slider-melts-with-strawberry-pineapple-salsa-549761.jpg,4,16,2366,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
412,98569,Southwest Chicken Salad Wraps,https://spoonacular.com/recipeImages/southwest-chicken-salad-wraps-98569.png,4,18,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
413,110996,Broccoli-cheese Salad,https://spoonacular.com/recipeImages/broccoli-cheese-salad-2-110996.png,3,7,1,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
414,535687,Cheeseburger Soup,https://spoonacular.com/recipeImages/Cheeseburger-Soup-535687.jpg,3,11,23172,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
415,352635,Quick Chick-in-Wine with Brie-Yukon Gold Mashed Potatoes,https://spoonacular.com/recipeImages/quick-chick-in-wine-with-brie-yukon-gold-mashed-potatoes-352635.jpeg,2,12,0,2018-01-07 22:21:16 UTC,2018-01-07 22:21:16 UTC,124
416,588074,Eggs in a Bagel,https://spoonacular.com/recipeImages/eggs-in-a-bagel-588074.jpg,12,15,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
417,753884,Round 2 - Thanksgiving Pie,https://spoonacular.com/recipeImages/round-2-thanksgiving-pie-753884.jpeg,11,16,206,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
418,75087,Pheasant Ravioli With A Chestnut Sauce And Curly Kale Pesto,https://spoonacular.com/recipeImages/pheasant-ravioli-with-a-chestnut-sauce-and-curly-kale-pesto-2-75087.jpg,11,28,2,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
419,8022,Oven-Baked Apple Donuts,https://spoonacular.com/recipeImages/oven-baked-apple-donuts-8022.jpg,10,20,71,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
420,587932,The Comfy Meal Plan and Winners Announced for WLW,https://spoonacular.com/recipeImages/the-comfy-meal-plan-and-winners-announced-for-wlw-587932.jpg,10,20,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
421,526584,Slow Cooker One Dish Swiss Steak,https://spoonacular.com/recipeImages/slow-cooker-one-dish-swiss-steak-526584.jpg,10,21,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
422,5631,"Easiest Weeknight Skillet Shrimp — Quick, Delicious and Family-Friendly",https://spoonacular.com/recipeImages/easiest-weeknight-skillet-shrimp-quick-delicious-and-family-friendly-5631.jpg,10,23,48,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
423,7877,"Tuna, Tomato, Bean and Basil Salad",https://spoonacular.com/recipeImages/tuna-tomato-bean-and-basil-salad-7877.jpg,10,23,20,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
424,8111,"Lemony White Bean, Tuna and Celery Salad",https://spoonacular.com/recipeImages/lemony-white-bean-tuna-and-celery-salad-8111.jpg,10,23,11,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
425,588007,Friday’s Favorites,https://spoonacular.com/recipeImages/fridays-favorites-588007.jpg,10,26,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
426,796215,Easy Plant-Based Meal Planning,https://spoonacular.com/recipeImages/easy-plant-based-meal-planning-796215.jpg,9,20,98,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
427,339256,Turkey Stuffing Meatloaves and Mashed Potatoes with Herbs,https://spoonacular.com/recipeImages/turkey-stuffing-meatloaves-and-mashed-potatoes-with-herbs-339256.jpeg,8,7,9,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
428,363658,Chocolate Peanut Butter Banana Cream Pie,https://spoonacular.com/recipeImages/chocolate-peanut-butter-banana-cream-pie-363658.jpeg,8,8,3,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
429,617294,Salted Caramel Apple Snickers Cake,https://spoonacular.com/recipeImages/salted-caramel-apple-snickers-cake-617294.jpg,8,14,468,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
430,575942,"Week of Meals For College Students – Burgers, Pasta & Omelette Week",https://spoonacular.com/recipeImages/week-of-meals-for-college-students-burgers-pasta-omelette-week-575942.jpg,8,15,3,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
431,793600,Best of the Summer - Grill,https://spoonacular.com/recipeImages/best-of-the-summer-grill-793600.jpg,8,22,13,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
432,222136,Cabbage & pork empanadas,https://spoonacular.com/recipeImages/Cabbage---pork-empanadas-222136.jpg,7,5,99,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
433,419950,Honeybee Ham Salad Sandwich,https://spoonacular.com/recipeImages/Honeybee-Ham-Salad-Sandwich-419950.jpg,7,7,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
434,491320,Loaded Potato Soup,https://spoonacular.com/recipeImages/loaded-potato-soup-491320.png,7,8,1700,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
435,60828,Crunchy Milk Chocolate-Peanut Butter Layer Cake,https://spoonacular.com/recipeImages/crunchy-milk-chocolate-peanut-butter-layer-cake-60828.jpg,7,8,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
436,576404,Week of Meals For College Students – s and Grocery List,https://spoonacular.com/recipeImages/Week-of-Meals-For-College-Students--s-and-Grocery-List-576404.jpeg,7,10,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
437,566848,CUCCIDATI (Italian Fig Cookies),https://spoonacular.com/recipeImages/cuccidati-italian-fig-cookies-566848.jpg,7,12,6,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
438,443840,Apple Fruit Salad,https://spoonacular.com/recipeImages/Apple-Fruit-Salad-443840.jpg,6,3,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
439,131005,Apple Cinnamon Cheesecake (Light),https://spoonacular.com/recipeImages/apple-cinnamon-cheesecake-2-131005.jpg,6,5,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
440,508754,Whole Wheat Carrot Cake Waffles with Cream Cheese Whipped Cream,https://spoonacular.com/recipeImages/whole-wheat-carrot-cake-waffles-with-cream-cheese-whipped-cream-508754.jpg,6,10,430,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
441,422935,Grilled Black Bean and Pineapple Burgers,https://spoonacular.com/recipeImages/Grilled-Black-Bean-and-Pineapple-Burgers-422935.jpg,6,11,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
442,189519,Bison and Red Wine Shepherd's Pie,https://spoonacular.com/recipeImages/bison-and-red-wine-shepherds-pie-189519.jpg,6,17,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
443,12959,"Pear, Quail, Walnut And Stilton Salad",https://spoonacular.com/recipeImages/pear-quail-walnut-and-stilton-salad-2-12959.jpg,6,18,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
444,315037,"Oaxaca Burger with Manchego, Avocado and Pickled Habanero Onions",https://spoonacular.com/recipeImages/oaxaca-burger-with-manchego-avocado-and-pickled-habanero-onions-315037.jpeg,6,21,3,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
445,585478,Boo Berry Cereal Treats #SundaySupper,https://spoonacular.com/recipeImages/boo-berry-cereal-treats-sundaysupper-585478.jpg,6,28,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
446,477712,Chocolate Chocolate Chip Cherry Sweet Rolls,https://spoonacular.com/recipeImages/Chocolate-Chocolate-Chip-Cherry-Sweet-Rolls-477712.jpg,5,4,526,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
447,532578,From Butternut Squash to Bolognese: 7 Lasagna s,https://spoonacular.com/recipeImages/From-Butternut-Squash-to-Bolognese--7-Lasagna-s-532578.jpg,5,6,12418,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
448,248729,"Apple, Bacon and Cheddar Sticky Buns",https://spoonacular.com/recipeImages/Apple--Bacon-and-Cheddar-Sticky-Buns-248729.jpg,5,6,1856,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
449,387428,Orange-Swirled Cheesecake Dessert,https://spoonacular.com/recipeImages/Orange-Swirled-Cheesecake-Dessert-387428.jpg,5,6,1386,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
450,621394,"apple, walnut + brie bread pudding pancakes",https://spoonacular.com/recipeImages/apple--walnut-+-brie-bread-pudding-pancakes-621394.jpg,5,7,246,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
451,867814,Egg and Avocado Breakfast Sandwich,https://spoonacular.com/recipeImages/egg-and-avocado-breakfast-sandwich-867814.jpg,5,8,1839,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
452,99076,Columbia Bar & Grill's Grain & Cheeseburgers,https://spoonacular.com/recipeImages/columbia-bar-grills-grain-cheeseburgers-2-99076.jpg,5,9,3,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
453,300329,Throwdown's Green Chile Cheeseburgers,https://spoonacular.com/recipeImages/throwdowns-green-chile-cheeseburgers-300329.jpeg,5,10,17,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
454,546524,Wicked Cupcakes,https://spoonacular.com/recipeImages/wicked-cupcakes-546524.jpeg,5,13,12,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
455,572815,Alfredo Chicken Lasagna,https://spoonacular.com/recipeImages/alfredo-chicken-lasagna-572815.jpg,5,15,7419,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
456,587962,Classic American Sandwich Bread,https://spoonacular.com/recipeImages/classic-american-sandwich-bread-587962.jpg,5,15,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
457,587969,Cranberry Bliss Bars,https://spoonacular.com/recipeImages/cranberry-bliss-bars-587969.jpeg,5,34,5,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
458,477900,Louisville Hot Browns on a Dutch Crunch Roll,https://spoonacular.com/recipeImages/Louisville-Hot-Browns-on-a-Dutch-Crunch-Roll-477900.jpg,4,8,146,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
459,535687,Cheeseburger Soup,https://spoonacular.com/recipeImages/Cheeseburger-Soup-535687.jpg,4,10,23172,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
460,531454,Raspberry Glazed Chicken Breasts Stuffed with Wild Rice and Slaw,https://spoonacular.com/recipeImages/raspberry-glazed-chicken-breasts-stuffed-with-wild-rice-and-slaw-531454.jpg,4,16,25,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
461,498557,Turkey Pile-On,https://spoonacular.com/recipeImages/turkey-pile-on-498557.jpg,4,17,19,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
462,98569,Southwest Chicken Salad Wraps,https://spoonacular.com/recipeImages/southwest-chicken-salad-wraps-98569.png,4,18,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
463,588256,Butternut & Sausage Hash Lasagna Rolls with Creamy Sage Sauce,https://spoonacular.com/recipeImages/butternut-sausage-hash-lasagna-rolls-with-creamy-sage-sauce-588256.jpg,4,21,2858,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
464,106802,Peanut Butter Beignets with Caramelized Bananas and Bitter Caramel Ice Cream,https://spoonacular.com/recipeImages/peanut-butter-beignets-with-caramelized-bananas-and-bitter-caramel-ice-cream-106802.jpg,3,10,0,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
465,603255,Korean Pulled Pork Sandwiches with Caramel Apple Crumble,https://spoonacular.com/recipeImages/korean-pulled-pork-sandwiches-with-caramel-apple-crumble-603255.jpg,3,17,228,2018-01-07 22:21:23 UTC,2018-01-07 22:21:23 UTC,125
466,588074,Eggs in a Bagel,https://spoonacular.com/recipeImages/eggs-in-a-bagel-588074.jpg,12,15,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
467,753884,Round 2 - Thanksgiving Pie,https://spoonacular.com/recipeImages/round-2-thanksgiving-pie-753884.jpeg,11,16,206,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
468,75087,Pheasant Ravioli With A Chestnut Sauce And Curly Kale Pesto,https://spoonacular.com/recipeImages/pheasant-ravioli-with-a-chestnut-sauce-and-curly-kale-pesto-2-75087.jpg,11,28,2,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
469,8022,Oven-Baked Apple Donuts,https://spoonacular.com/recipeImages/oven-baked-apple-donuts-8022.jpg,10,20,71,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
470,587932,The Comfy Meal Plan and Winners Announced for WLW,https://spoonacular.com/recipeImages/the-comfy-meal-plan-and-winners-announced-for-wlw-587932.jpg,10,20,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
471,526584,Slow Cooker One Dish Swiss Steak,https://spoonacular.com/recipeImages/slow-cooker-one-dish-swiss-steak-526584.jpg,10,21,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
472,5631,"Easiest Weeknight Skillet Shrimp — Quick, Delicious and Family-Friendly",https://spoonacular.com/recipeImages/easiest-weeknight-skillet-shrimp-quick-delicious-and-family-friendly-5631.jpg,10,23,48,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
473,7877,"Tuna, Tomato, Bean and Basil Salad",https://spoonacular.com/recipeImages/tuna-tomato-bean-and-basil-salad-7877.jpg,10,23,20,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
474,8111,"Lemony White Bean, Tuna and Celery Salad",https://spoonacular.com/recipeImages/lemony-white-bean-tuna-and-celery-salad-8111.jpg,10,23,11,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
475,588007,Friday’s Favorites,https://spoonacular.com/recipeImages/fridays-favorites-588007.jpg,10,26,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
637,300633,Crepes Buffet,https://spoonacular.com/recipeImages/crepes-buffet-300633.jpeg,6,18,0,2018-01-07 22:21:43 UTC,2018-01-07 22:21:43 UTC,129
476,796215,Easy Plant-Based Meal Planning,https://spoonacular.com/recipeImages/easy-plant-based-meal-planning-796215.jpg,9,20,98,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
477,339256,Turkey Stuffing Meatloaves and Mashed Potatoes with Herbs,https://spoonacular.com/recipeImages/turkey-stuffing-meatloaves-and-mashed-potatoes-with-herbs-339256.jpeg,8,7,9,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
478,363658,Chocolate Peanut Butter Banana Cream Pie,https://spoonacular.com/recipeImages/chocolate-peanut-butter-banana-cream-pie-363658.jpeg,8,8,3,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
479,617294,Salted Caramel Apple Snickers Cake,https://spoonacular.com/recipeImages/salted-caramel-apple-snickers-cake-617294.jpg,8,14,468,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
480,575942,"Week of Meals For College Students – Burgers, Pasta & Omelette Week",https://spoonacular.com/recipeImages/week-of-meals-for-college-students-burgers-pasta-omelette-week-575942.jpg,8,15,3,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
481,793600,Best of the Summer - Grill,https://spoonacular.com/recipeImages/best-of-the-summer-grill-793600.jpg,8,22,13,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
482,222136,Cabbage & pork empanadas,https://spoonacular.com/recipeImages/Cabbage---pork-empanadas-222136.jpg,7,5,99,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
483,419950,Honeybee Ham Salad Sandwich,https://spoonacular.com/recipeImages/Honeybee-Ham-Salad-Sandwich-419950.jpg,7,7,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
484,491320,Loaded Potato Soup,https://spoonacular.com/recipeImages/loaded-potato-soup-491320.png,7,8,1700,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
485,60828,Crunchy Milk Chocolate-Peanut Butter Layer Cake,https://spoonacular.com/recipeImages/crunchy-milk-chocolate-peanut-butter-layer-cake-60828.jpg,7,8,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
486,576404,Week of Meals For College Students – s and Grocery List,https://spoonacular.com/recipeImages/Week-of-Meals-For-College-Students--s-and-Grocery-List-576404.jpeg,7,10,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
487,566848,CUCCIDATI (Italian Fig Cookies),https://spoonacular.com/recipeImages/cuccidati-italian-fig-cookies-566848.jpg,7,12,6,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
488,443840,Apple Fruit Salad,https://spoonacular.com/recipeImages/Apple-Fruit-Salad-443840.jpg,6,3,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
489,131005,Apple Cinnamon Cheesecake (Light),https://spoonacular.com/recipeImages/apple-cinnamon-cheesecake-2-131005.jpg,6,5,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
490,508754,Whole Wheat Carrot Cake Waffles with Cream Cheese Whipped Cream,https://spoonacular.com/recipeImages/whole-wheat-carrot-cake-waffles-with-cream-cheese-whipped-cream-508754.jpg,6,10,430,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
491,422935,Grilled Black Bean and Pineapple Burgers,https://spoonacular.com/recipeImages/Grilled-Black-Bean-and-Pineapple-Burgers-422935.jpg,6,11,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
492,189519,Bison and Red Wine Shepherd's Pie,https://spoonacular.com/recipeImages/bison-and-red-wine-shepherds-pie-189519.jpg,6,17,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
493,12959,"Pear, Quail, Walnut And Stilton Salad",https://spoonacular.com/recipeImages/pear-quail-walnut-and-stilton-salad-2-12959.jpg,6,18,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
494,315037,"Oaxaca Burger with Manchego, Avocado and Pickled Habanero Onions",https://spoonacular.com/recipeImages/oaxaca-burger-with-manchego-avocado-and-pickled-habanero-onions-315037.jpeg,6,21,3,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
495,585478,Boo Berry Cereal Treats #SundaySupper,https://spoonacular.com/recipeImages/boo-berry-cereal-treats-sundaysupper-585478.jpg,6,28,0,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
496,477712,Chocolate Chocolate Chip Cherry Sweet Rolls,https://spoonacular.com/recipeImages/Chocolate-Chocolate-Chip-Cherry-Sweet-Rolls-477712.jpg,5,4,526,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
497,532578,From Butternut Squash to Bolognese: 7 Lasagna s,https://spoonacular.com/recipeImages/From-Butternut-Squash-to-Bolognese--7-Lasagna-s-532578.jpg,5,6,12418,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
498,248729,"Apple, Bacon and Cheddar Sticky Buns",https://spoonacular.com/recipeImages/Apple--Bacon-and-Cheddar-Sticky-Buns-248729.jpg,5,6,1856,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
499,387428,Orange-Swirled Cheesecake Dessert,https://spoonacular.com/recipeImages/Orange-Swirled-Cheesecake-Dessert-387428.jpg,5,6,1386,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
500,621394,"apple, walnut + brie bread pudding pancakes",https://spoonacular.com/recipeImages/apple--walnut-+-brie-bread-pudding-pancakes-621394.jpg,5,7,246,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
501,867814,Egg and Avocado Breakfast Sandwich,https://spoonacular.com/recipeImages/egg-and-avocado-breakfast-sandwich-867814.jpg,5,8,1839,2018-01-07 22:21:28 UTC,2018-01-07 22:21:28 UTC,126
